1,Potla,10065.7
Yume no Tsubomi,503213,https://osu.ppy.sh/beatmaps/1219094,NM,309.464,0.988905325443787,Grade.A,1574,1789
34,Its_just_ahad,6293.58
Save Me,594170,https://osu.ppy.sh/beatmaps/1256809,NM,350.045,0.9668853483286473,Grade.A,4211,4295
Zettai Tokken Shuchou Shimasu! Hoshi Syoko Solo Remix,546878,https://osu.ppy.sh/beatmaps/1158434,NM,338.334,0.9902292371288989,Grade.S,1172,1172
No title,320118,https://osu.ppy.sh/beatmaps/714001,NM,329.422,0.9955257270693513,Grade.S,365,371
Now Loading!!!!,488630,https://osu.ppy.sh/beatmaps/1125784,NM,321.095,0.9906945829179129,Grade.S,1387,1388
Sunglow,1193588,https://osu.ppy.sh/beatmaps/2486881,NM,320.009,0.9907727797001153,Grade.S,1646,1646
35,h41d3nf15hy,6270.85
Core of Spark,798420,https://osu.ppy.sh/beatmaps/1676639,NM,344.972,0.990084985835694,Grade.S,1970,1971
Yume no Tsubomi,503213,https://osu.ppy.sh/beatmaps/1219094,NM,340.511,0.98767258382643,Grade.S,1789,1789
Zan'ei,1759729,https://osu.ppy.sh/beatmaps/3601629,NM,334.267,0.9526785714285714,Grade.S,1426,1426
Dear Brave,1293358,https://osu.ppy.sh/beatmaps/2684033,NM,323.787,0.9879518072289156,Grade.S,1394,1394
Heart no Atoaji,547504,https://osu.ppy.sh/beatmaps/1159687,NM,318.699,0.9846091535034427,Grade.S,1180,1180
36,Rentaku,6253.11
WONDERFUL WONDER (TV Size),1280506,https://osu.ppy.sh/beatmaps/2659911,HDDT,355.24,0.966499162479062,Grade.SH,274,275
Sunglow,1193588,https://osu.ppy.sh/beatmaps/2486881,HD,334.578,0.9916378316032295,Grade.A,1595,1646
"Star light, Star bright (TV Size)",1350684,https://osu.ppy.sh/beatmaps/2802630,HDHR,317.798,0.9899244332493703,Grade.SH,556,557
V (TV Size),971957,https://osu.ppy.sh/beatmaps/2034983,HDHR,317.178,0.9972527472527473,Grade.A,400,506
Brand-new World,450015,https://osu.ppy.sh/beatmaps/965549,HD,308.167,0.9942528735632183,Grade.SH,508,508
37,Dygerz,6236.36
Bass Slut (Original Mix),983911,https://osu.ppy.sh/beatmaps/2118443,DT,392.819,0.9803343166175025,Grade.S,491,492
Yume Chizu,1068768,https://osu.ppy.sh/beatmaps/2237467,DT,366.924,0.925512104283054,Grade.A,521,522
Natsukoi Hanabi (Sped Up Ver.),1244123,https://osu.ppy.sh/beatmaps/2587891,DT,347.442,0.960337552742616,Grade.A,498,541
Hitorigoto -TV MIX-,596704,https://osu.ppy.sh/beatmaps/1264972,HDDT,332.046,0.9830148619957537,Grade.SH,437,438
Uragiri no Yuuyake -TV Size Long Ver.-,949071,https://osu.ppy.sh/beatmaps/2136676,DT,329.065,0.9770114942528736,Grade.S,535,535
38,Sxltyrae,6126.42
Hikariiro no Uta,1307279,https://osu.ppy.sh/beatmaps/2710347,NM,316.44,0.9943550663279707,Grade.S,1543,1627
Stella-rium,1107950,https://osu.ppy.sh/beatmaps/2315558,NM,315.328,0.9889860706187237,Grade.S,1352,1353
Not For Sale Fossil,1144490,https://osu.ppy.sh/beatmaps/2389623,NM,312.466,0.9932286857494613,Grade.S,1569,1571
ReI,842981,https://osu.ppy.sh/beatmaps/1770368,NM,310.567,0.9846984698469847,Grade.A,1314,1432
Kinou ni Kanaderu Ashita no Uta (Cut Ver.),1507386,https://osu.ppy.sh/beatmaps/3210497,NM,307.95,0.9975308641975309,Grade.S,766,767
39,crisscr0ss,6094.85
Uragiri no Yuuyake -TV Size Long Ver.-,949071,https://osu.ppy.sh/beatmaps/2041573,HDDT,346.269,0.9947229551451188,Grade.SH,537,537
Ray,1054931,https://osu.ppy.sh/beatmaps/2204234,HD,324.364,0.9904761904761905,Grade.A,1266,1486
Koigokoro,127712,https://osu.ppy.sh/beatmaps/323769,HDDT,321.057,0.9864197530864197,Grade.SH,645,645
Juubaku,529724,https://osu.ppy.sh/beatmaps/1123155,HD,313.291,0.9917427205562799,Grade.A,1034,1052
Ranbu no Melody (Cut Ver.),1483235,https://osu.ppy.sh/beatmaps/3042164,NM,310.415,0.9936265137029955,Grade.S,688,688
40,_Freezing_,6092.12
Ame to Asphalt,842562,https://osu.ppy.sh/beatmaps/1763013,HR,333.56,0.9932489451476794,Grade.S,613,613
Monochrome Butterfly,770300,https://osu.ppy.sh/beatmaps/1619555,HR,320.332,0.9956709956709957,Grade.A,460,472
Last Goodbye,744772,https://osu.ppy.sh/beatmaps/1570203,HR,314.854,0.9887640449438202,Grade.A,447,484
AaAaAaAAaAaAAa,1017271,https://osu.ppy.sh/beatmaps/2129143,NFSO,310.484,0.9985569985569985,Grade.S,624,624
New World,486207,https://osu.ppy.sh/beatmaps/1049962,NM,307.997,0.9907955292570677,Grade.S,1422,1457
41,Mr Secular,6081.94
Chikatto Chika Chika,942642,https://osu.ppy.sh/beatmaps/1970829,HDDT,361.569,0.9461538461538461,Grade.SH,413,413
Uragiri no Yuuyake -TV Size Long Ver.-,949071,https://osu.ppy.sh/beatmaps/2001983,HDDT,355.674,0.9818930041152263,Grade.SH,540,540
Bass Slut (Original Mix),983911,https://osu.ppy.sh/beatmaps/2118443,HDDT,331.777,0.9685349065880039,Grade.A,431,492
Snow Halation (feat. BeasttrollMC),881764,https://osu.ppy.sh/beatmaps/1844417,HDDT,326.764,0.9642156862745098,Grade.A,504,549
Start Again,1035167,https://osu.ppy.sh/beatmaps/2165271,HDDTNF,310.522,0.9732360097323601,Grade.A,508,617
42,Retsu,6068.23
Take a Hint feat. Victoria Justice & Elizabeth Gillies (Speed Up Ver.),984684,https://osu.ppy.sh/beatmaps/2060302,HDDT,343.622,0.9859649122807017,Grade.SH,257,257
